206,68,32,234,50,98,143,219,82,158,128,160,208,174,83,157,34,144,207,51,84,191,221,220,145,192,110,236,111,127,235,159,67,112,99,126,175,33,52
142,69,17,9,100,162,11,121,113,54,83,233,104,157,21,152,36,48,3,5,322,62,153,137,125,41,119,320,160,151,8,49,224,80,171,77,164,77,112,27,61,80,42,17
158,2,73,32,6,64,71,142,96,1,85,85,117,269,89,363,63,102,5,94,201,20,194,39,88,163,171,162,78,177,215,106,35,131,90,135,47,214,109,75,35,4,9,47
151,77,81,181,151,1,41,139,102,23,138,16,287,9,190,3,4,180,170,47,45,84,65,164,129,186,106,195,166,73,2,205,106,126,14,263,12,90,2,77,2,128,1,3,55
188,13,2,1,35,124,195,3,22,9,57,191,3,70,41,158,5,216,138,236,54,86,126,14,102,166,194,190,236,270,150,47,67,216,54,165,236,1,134,1,2,16,117
261,2,100,34,211,10,6,93,186,26,20,108,15,286,84,1,127,45,95,5,126,80,44,103,152,152,304,4,177,88,72,96,230,1,111,260,146,1,225,10,26,73
283,2,4,1,83,20,157,5,11,154,220,10,6,34,141,56,289,40,5,212,80,121,17,28,85,16,45,127,42,348,21,121,113,39,38,413,18,192,1,357,278,2,44,90
143,1,1,141,6,203,38,43,131,225,17,21,45,198,68,246,10,46,35,250,20,200,163,86,52,158,1,11,186,87,320,127,77,81,94,389,113,210,141,40,1,146
185,1,3,59,42,158,59,22,119,94,29,27,118,153,106,4,46,84,60,86,42,84,22,62,144,5,2,185,232,5,1,243,90,297,1,1,91,156,114,149,323,2,7,68,51,190,3,255,3,6,73,98,65
72,14,3,95,169,67,3,76,23,13,20,69,277,53,131,57,14,32,38,138,75,56,110,9,199,134,26,237,222,21,250,151,106,154,149,3,2,18,159,58,290,223,14,1,29,85,90,113
2,1,183,2,169,31,41,18,27,13,52,267,30,133,74,12,1,109,147,15,61,72,172,245,66,5,296,290,1,73,282,77,51,159,124,19,1,320,9,135,2,178,4,49,119,87,185
246,158,4,5,19,33,11,15,186,1,159,213,178,66,28,45,20,156,253,2,392,202,16,37,53,8,353,1,202,75,212,67,1,176,33,184,263,6,14,6,120,87,88
2,27,10,2,3,242,212,26,18,6,132,1,162,265,116,66,6,83,49,211,201,15,391,290,19,69,170,149,27,328,157,2,319,82,8,258,5,1,82,91,38,5
6,44,11,218,151,10,33,143,98,252,221,65,3,63,69,154,161,36,508,318,40,43,27,168,1,164,179,301,4,2,259,14,9,7,288,18,22,63,76,51
2,42,62,17,341,200,9,29,2,179,56,183,152,25,12,36,9,52,140,130,78,389,195,53,55,8,391,156,200,265,32,311,264,38,1,19,4,98,36
68,88,43,231,206,17,85,2,3,236,13,75,195,36,146,66,32,29,82,201,68,98,305,252,37,27,14,415,224,120,235,6,256,2,1,235,10,178,19
38,12,58,47,214,236,76,17,1,150,70,237,80,172,26,51,26,46,155,120,102,189,139,16,22,393,322,1,206,369,3,367,2,12,190,18,8,6,60,76
41,56,70,36,7,236,278,2,42,79,4,122,310,6,114,132,101,65,2,21,166,70,73,338,230,3,12,294,198,219,365,22,256,2,6,6,12,206,1,1,175,63
62,152,91,2,320,236,59,1,57,9,106,342,8,166,91,62,2,45,1,228,80,35,3,334,155,39,355,275,212,314,31,165,1,183,1,151
49,173,123,212,283,2,131,2,1,1,57,11,12,89,286,9,174,136,65,2,31,173,144,224,279,2,58,329,1,146,110,411,25,245,5,263,1,84
18,169,256,286,219,31,145,14,22,92,271,2,4,133,143,123,229,149,217,60,41,396,181,91,370,78,305,10,8,169,1,26,117
1,89,200,1,232,153,29,195,2,4,16,5,96,135,2,213,336,146,2,11,19,217,124,12,1,159,80,82,549,6,264,127,299,246,94,1,25,91,2,7,2,37
13,24,228,283,159,49,94,17,43,151,210,240,248,139,1,23,19,221,76,53,137,62,66,391,4,359,174,308,139,185,2,62,8,76,1,64,55,1
99,87,252,144,162,42,108,1,3,6,14,48,185,114,196,228,205,17,15,228,81,8,15,89,69,1,98,465,234,20,140,319,216,206,86,4,18,6,67,9,16
13,169,439,13,120,63,106,63,21,2,197,182,183,164,135,28,5,1,307,70,1,67,27,5,190,377,37,203,151,241,244,133,151,18,2,3,79,3,62
15,189,435,46,87,7,127,26,1,10,157,76,3,67,121,198,220,4,20,1,261,82,58,1,12,14,125,492,261,96,171,241,35,206,37,44,38,194,122,3
10,201,424,2,3,9,6,46,24,14,2,1,2,258,82,43,138,188,236,10,5,34,94,31,100,18,7,243,368,43,274,195,127,1,242,58,258,35,6,61,171,251,8
3,123,420,6,24,45,4,1,6,239,54,148,151,271,239,4,26,114,34,200,27,2,268,533,8,171,125,171,123,17,241,6,89,119,2,331,17
174,517,1,23,26,2,10,1,309,100,77,83,237,256,2,44,103,157,4,203,6,202,266,10,237,223,193,129,24,198,2,62,4,51,29,277,24
